archivo,titulo,autor,tematica,fuente
cuento_0073.txt,El Kraken,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0075.txt,El Minotauro,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0079.txt,El Pájaro que causa la Lluvia,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0086.txt,El monstruo Aqueronte,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0087.txt,Escila,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0089.txt,Fauna de los Estados Unidos,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0094.txt,La Madre de las Tortugas,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0096.txt,La Peluda de la Ferté-Bernard,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0105.txt,Los Antílopes de Seis Patas,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0106.txt,Los Demonios de Swedenborg,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0110.txt,Los Tigres del Annam,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0111.txt,Los Ángeles de Swedenborg,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0114.txt,Un animal soñado por C. S. Lewis,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0116.txt,Una cruza,Varios autores,monstruos_y_criaturas,El libro de los seres imaginarios
cuento_0117.txt,El gato negro.,Varios autores,monstruos_y_criaturas,Los mejores relatos de terror llevados al cine [3468]
cuento_0118.txt,LA SIRENA.,Varios autores,monstruos_y_criaturas,Los mejores relatos de terror llevados al cine [3468]
cuento_0149.txt,Fauna de Los Estados Unidos,Varios autores,monstruos_y_criaturas,Manual de zoología fantástica
cuento_0153.txt,La Peluda de la Ferte - Bernard,Varios autores,monstruos_y_criaturas,Manual de zoología fantástica
cuento_0165.txt,Una cruza,Varios autores,monstruos_y_criaturas,Manual de zoología fantástica
cuento_0166.txt,ANTY BLIGHT John Masefield Una,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0168.txt,Capítulo X,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0169.txt,DEMONIOS DEL MAR William Hope,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0171.txt,Desde las profundidades (Out of the Deeps). Robert E. Howard,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0172.txt,EL BUQUE FANTASMA Richard Middleton,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0173.txt,EL MISTERIO DEL VISLATEK Óscar,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0174.txt,EL PECIO DE LA MUERTE,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0177.txt,FUEGO EN EL BRASERO DE,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0178.txt,HOMBRE AL AGUA Vicente Blasco,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0179.txt,LA LLAVE DE LOS TRES,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0180.txt,LA NOCHE DEL OCÉANO Robert,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0181.txt,MALDICIÓN MARINA Robert E Howard,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0182.txt,NIEBLA James Hanley Tres cuartas,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0183.txt,Niebla (Fog). James Hanley,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0184.txt,UNA DEUDA DE MARINO Jack,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0185.txt,UN BARCO MALDITO Joshua Snow,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0187.txt,Una voz en la noche (A Voice in the Nigth). William Hope Hodgson,Varios autores,monstruos_y_criaturas,Mares tenebrosos
cuento_0188.txt,El fabricante de ataúdes. Por Alexander Pushkin,Varios autores,monstruos_y_criaturas,No grites no podran oirte
cuento_0189.txt,El miedo. Por Guy de Maupassant,Varios autores,monstruos_y_criaturas,No grites no podran oirte
cuento_0190.txt,Historias de Fantasmas. Por E.T.A. Hoffmann,Varios autores,monstruos_y_criaturas,No grites no podran oirte
cuento_0191.txt,Los gatos de Ulthar. Por H.P. Lovecraft,Varios autores,monstruos_y_criaturas,No grites no podran oirte
cuento_0192.txt,"El fantasma, de Catherine Wells",Varios autores,monstruos_y_criaturas,Noches de pesadilla
cuento_0193.txt,"El invitado de Drácula, de Bram Stoker",Varios autores,monstruos_y_criaturas,Noches de pesadilla
cuento_0194.txt,"La historia del difunto señor Elvesham, de Herbert George Wells",Varios autores,monstruos_y_criaturas,Noches de pesadilla
cuento_0195.txt,"Napoleón y el espectro, de Charlotte Brontë",Varios autores,monstruos_y_criaturas,Noches de pesadilla
cuento_0196.txt,Das Steingeschöpf,G. V. Anderson,monstruos_y_criaturas,Cuentos para Algernon
cuento_0202.txt,Siete minutos en el cielo,Nadia Bulkin,monstruos_y_criaturas,Cuentos para Algernon
cuento_0203.txt,Las abejas,Dan Chaon,monstruos_y_criaturas,Cuentos para Algernon
cuento_0205.txt,Prudence y el dragón,Zen Cho,monstruos_y_criaturas,Cuentos para Algernon
cuento_0206.txt,"Mamá, somos Zhenya, tu hijo",Tom Crosshill,monstruos_y_criaturas,Cuentos para Algernon
cuento_0213.txt,El peso de las palabras,Jeffrey Ford,monstruos_y_criaturas,Cuentos para Algernon
cuento_0215.txt,Muñeco de palabras,Jeffrey Ford,monstruos_y_criaturas,Cuentos para Algernon
cuento_0234.txt,La llamada de la Compañía de las Tortitas,Ken Liu,monstruos_y_criaturas,Cuentos para Algernon
cuento_0243.txt,El aria de la reina de la noche,Ian McDonald,monstruos_y_criaturas,Cuentos para Algernon
cuento_0252.txt,A veces cazas al oso y otras…,Tim Pratt,monstruos_y_criaturas,Cuentos para Algernon
cuento_0253.txt,Aciago encuentro en Ulthar,Tim Pratt,monstruos_y_criaturas,Cuentos para Algernon
cuento_0254.txt,Otro final del imperio,Tim Pratt,monstruos_y_criaturas,Cuentos para Algernon
cuento_0257.txt,Viaje al Reino,M. Rickert,monstruos_y_criaturas,Cuentos para Algernon
cuento_0258.txt,"Aquí andamos, cayendo en las sombras",Jason Sanford,monstruos_y_criaturas,Cuentos para Algernon
cuento_0264.txt,Cthulhu explicado a la yaya,Alex Shvartsman,monstruos_y_criaturas,Cuentos para Algernon
cuento_0266.txt,"Puente Silencioso, Cascada Pálida",Benjanun Sriduangkaew,monstruos_y_criaturas,Cuentos para Algernon
cuento_0273.txt,Sustitutos,Lisa Tuttle,monstruos_y_criaturas,Cuentos para Algernon
cuento_0279.txt,"Clips, recuerdos y cosas que nadie echará en falta",Caroline M. Yoachim,monstruos_y_criaturas,Cuentos para Algernon
cuento_0280.txt,Cese y desistimiento,Tyler Young,monstruos_y_criaturas,Cuentos para Algernon
cuento_0281.txt,Entidades espirituales,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0282.txt,EL INFIERNO,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0283.txt,Las sombras,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0284.txt,La venganza,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0285.txt,Las chicas del centro de Celaya,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0286.txt,LAS GEMELAS,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0287.txt,Un Mal Sueño,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0288.txt,La Venganza de Numancio,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0289.txt,Acosado por un alma en pena,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0290.txt,La niña de las muñecas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0291.txt,EL MISTERIO DE LA CABAÑA,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0292.txt,LOS DECAPITADOS,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0293.txt,El Fantasma del Colegio Adveniat,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0294.txt,La estrella que vi caer,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0295.txt,El diablo del jardín,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0296.txt,No vendas mi casa,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0297.txt,La habitación de la torre,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0298.txt,Yuki-Onna o la novia de nieve,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0299.txt,El huérfano sacrificado,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0300.txt,Tails Doll,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0301.txt,La mina,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0302.txt,Las monjas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0304.txt,"Si no era un perro, ¿qué era?",Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0305.txt,EL MONSTRUO DEL BOSQUE,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0306.txt,El niño dentro del muñeco,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0307.txt,Oscuridad Total,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0308.txt,¿QUIÉN FUE?,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0309.txt,Soy operador del 911 y acabó de recibir la llamada más aterradora…,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0311.txt,PERMISO PARA ASUSTAR,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0312.txt,LA VIUDA NEGRA,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0314.txt,La noche en la morgue,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0322.txt,La Entrada Maldita,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0323.txt,La maldición de Verónica,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0324.txt,El diablo en el callejón,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0325.txt,El tesoro escondido,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0326.txt,El Huésped (Amparo Dávila),Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0329.txt,EL SOMBRERERO,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0330.txt,La decapitada del arroyo Los Molles,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0331.txt,El árbol del prado,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0332.txt,La madre fantasma,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0333.txt,La novia sin cabeza,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0334.txt,El cura sin cabeza,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0336.txt,La esposa del condenado,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0338.txt,El farol de la viuda,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0340.txt,El chófer fantasma de la línea 15,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0341.txt,La Viuda Alegre,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0342.txt,El mendigo del túnel de 8 de octubre,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0343.txt,El bebé que regresó de su tumba,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0344.txt,La caja ronca,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0345.txt,Los fantasmas del Hospital de Clínicas de La Paz,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0346.txt,El padre Almeida,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0347.txt,Los duendes,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0348.txt,La carreta sin bueyes,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0349.txt,El Séptimo Hijo,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0350.txt,Eoduun-sonyeo,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0351.txt,SUPAIDAGARU,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0352.txt,Leyendas de terror de Hidalgo,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0353.txt,El perro de La Pastora,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0354.txt,La loca de Ejido,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0355.txt,El doctor Knoche,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0357.txt,Leyendas de terror de Chiapas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0358.txt,El Fantasma del túnel La Herradura,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0360.txt,El hombre sin párpados,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0361.txt,Leyendas de terror de Zacatecas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0362.txt,Leyendas de terror de Durango,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0365.txt,"Leyendas de León, Gto. de terror",Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0366.txt,La cochina gigante,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0367.txt,Leyendas de terror cortas para niños de kinder,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0369.txt,Leyendas de terror clásicas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0370.txt,Leyendas de Colima de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0371.txt,Leyendas de terror en Estados Unidos,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0372.txt,Leyendas de terror sobre escuelas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0373.txt,Leyendas de Puebla de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0374.txt,Leyendas egipcias de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0375.txt,Leyendas de Chile de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0376.txt,Leyendas de terror en Sonora,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0377.txt,Leyendas de terror: El niño del pozo,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0379.txt,Leyendas de Yucatán de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0381.txt,Leyendas Africanas de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0382.txt,Leyendas de Alemania de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0385.txt,Leyendas de terror cortas para niños de primaria,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0386.txt,Leyendas de Guanajuato de terror,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0387.txt,Leyendas de terror coreanas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0391.txt,Leyendas de terror: La Tinta Roja,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0397.txt,La monja sin cabeza,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0398.txt,El fantasma del Museo Blanes,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0399.txt,María Soledad,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0401.txt,La leyenda de la Nahuala,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0402.txt,La leyenda del gato negro,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0403.txt,No sé que era eso,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0404.txt,Drogfeel: la primera pesadilla,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0405.txt,El «ser» humano,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0406.txt,THE DEMON CARTOON,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0407.txt,La Tortura Fantasma,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0408.txt,Shadowman,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0409.txt,El olvido no existe,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0410.txt,Ten cuidado de Wendy,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0411.txt,El director y su retorcido show de marionetas,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0413.txt,La maldición del jarrón Basano,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0414.txt,Paradoja Nocturna: El Bucle Infinito.,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0415.txt,El Niño Maldito,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0418.txt,Ella es diferente,Anónimo,monstruos_y_criaturas,relatoscortos.org
cuento_0501.txt,Relato muy corto de Herman Hesse: La ejecución,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0502.txt,"Dominga, la curandera (cuento corto de Rafael Garcés Robles)",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0506.txt,Un cuento corto de Vladimir Nabokov: Dioses,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0508.txt,El nuevo traje del emperador (El rey desnudo),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0509.txt,Cuento sobre el circo: ‘El circo de Cassandra’ (Rafael Garcés Robles),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0510.txt,"‘Perdido en el Atlántico’, de Pedro Menchén (Prefacio y Capítulo I)",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0511.txt,"La bella y la bestia, un cuento infantil clásico",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0512.txt,Cuento popular albanés: El cuento del águila,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0513.txt,El ingenioso zorro rojo. (Un cuento mongol),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0515.txt,La mujer del almacén| Relato breve de Katherine Mansfield,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0516.txt,Mi crimen favorito (un relato corto del autor norteamericano Ambrose Bierce),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0517.txt,Escritor fracasado (Roberto Arlt),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0518.txt,Cuento navideño de Rossi Vas: Los títeres de Papá Jan,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0519.txt,Relato navideño de Guillermo Cabrera Infante: El día que terminó mi niñez,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0521.txt,Cuento infantil ucraniano: Kolobok,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0526.txt,Cuento infantil: Los músicos de Bremen (Hermanos Grimm),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0527.txt,La Navidad es triste para los pobres,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0530.txt,Los loros disfrazados (Cuento infantil ecuatoriano),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0536.txt,"Los mejores cuentos: El hombrecito del azulejo, de Manuel Mujica Láinez",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0537.txt,Tres cuentos de Miguel Bravo Vadillo,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0538.txt,"Las aventuras de Arthur Gordon Pym, la única novela de Edgar Allan Poe",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0540.txt,Cuento infantil de Ema Wolf: Barbanegra y los buñuelos,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0541.txt,Ricitos de oro. Cuento infantil,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0543.txt,"Rapunzuel, un cuento infantil de los hermanos Grimm",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0544.txt,"La princesa manca, de Gustavo Martín Garzo (fragmento)",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0547.txt,El hilo rojo del destino. Un cuento infantil oriental que nunca pasa de moda,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0549.txt,"Blancanieves y los siete enanitos, un cuento infantil clásico",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0550.txt,Jao y la sirena,Alicia Lidia Prack,monstruos_y_criaturas,encuentos.com
cuento_0551.txt,El error de Blanca,Alicia Lidia Prack,monstruos_y_criaturas,encuentos.com
cuento_0552.txt,La puerta de luna,Elena Ramírez Martínez,monstruos_y_criaturas,encuentos.com
cuento_0553.txt,Los muñecos,Juan Emilio Rodríguez,monstruos_y_criaturas,encuentos.com
cuento_0554.txt,El fino taconeo de tus pasos,Carlos Savariano,monstruos_y_criaturas,encuentos.com
cuento_0555.txt,El hombre miau,Roxana Hoces Montes,monstruos_y_criaturas,encuentos.com
cuento_0556.txt,El retorno,Juan Emilio Rodríguez,monstruos_y_criaturas,encuentos.com
cuento_0557.txt,Luna y el unicornio,Axel Valdovinos,monstruos_y_criaturas,encuentos.com
cuento_0558.txt,El grito,María Luisa De Francesco,monstruos_y_criaturas,encuentos.com
cuento_0559.txt,La Libélula Bancaria. Cuentos de la abuela,Lucy Piedad Mosquera Perea,monstruos_y_criaturas,encuentos.com
cuento_0560.txt,La ventana,Maria Teresa Di Dio,monstruos_y_criaturas,encuentos.com
cuento_0561.txt,Un viaje inesperado,EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0563.txt,El ayudante,Olga Zamboni,monstruos_y_criaturas,encuentos.com
cuento_0564.txt,La Jirafa Soñadora,Winda Burgos,monstruos_y_criaturas,encuentos.com
cuento_0565.txt,De duendes y hadas,Silvia Mabel Vázquez,monstruos_y_criaturas,encuentos.com
cuento_0566.txt,El espejo mágico,María Alejandra Torigino,monstruos_y_criaturas,encuentos.com
cuento_0569.txt,El rayo de luna,Raquel Eugenia Roldán de la Fuente,monstruos_y_criaturas,encuentos.com
cuento_0570.txt,Sor María Concepción,Raquel Eugenia Roldán de la Fuente,monstruos_y_criaturas,encuentos.com
cuento_0571.txt,Misterios en la noche: «El bosquecito»,Marco Isaac Luna,monstruos_y_criaturas,encuentos.com
cuento_0572.txt,El Hombre que regalaba Soles,Encarnación Castro Moreno,monstruos_y_criaturas,encuentos.com
